ID + pdf_title,ID,post_title,post_name,guid,pdf_id,pdf_title,pdf_url_original,pdf_url,equal?
216982,216982,Innovation in Finance: Sokowatch and Turaco improve financial resilience for East Africa's underserved,innovation-in-finance-sokowatch-and-turaco-improve-financial-resilience-for-east-africas-underserved,https://bfaglobal.com/?p=216982,,,,,
216986,216986,Innovation in Finance: how Abalobi is creating a thriving marketplace for South Africa’s fisher communities,innovation-in-finance-abalobi-creating-thriving-marketplace-south-africa-fishers,https://bfaglobal.com/?p=216986,,,,,
216996,216996,Innovation in Finance: how Spoon Money is improving livelihoods for South African female informal traders,innovation-in-finance-how-spoon-money-is-improving-livelihoods-for-south-african-female-informal-traders,https://bfaglobal.com/?p=216996,,,,,
217019,217019,Webinar y presentación: Resiliencia Cooperativa en Tiempos de COVID-19,resiliencia-cooperativa-en-tiempos-de-covid-19,https://bfaglobal.com/?p=217019,,,,,
217026,217026,Insights FinnSalud,insights,https://bfaglobal.emotionstudios.rocks/?page_id=217026,,,,,
217245,217245,Contact us,contact-us,https://bfaglobal.emotionstudios.rocks/?page_id=217245,,,,,
217247,217247,Who we are,about-bfa-global,https://bfaglobal.emotionstudios.rocks/?page_id=217247,,,,,
217249,217249,Legal,legal,https://bfaglobal.emotionstudios.rocks/?page_id=217249,,,,,
217329,217329,Catalyst Fund launches in Mexico in the middle of a “kodak moment”,catalyst-fund-launches-in-mexico-in-the-middle-of-a-kodak-moment,https://bfaglobal.com/?p=217329,,,,,
217335,217335,How to go to market: 3 templates for fintech startups during product launch,how-to-go-to-market-3-templates-for-fintech-startups-during-product-launch,https://bfaglobal.com/?p=217335,,,,,
217363,217363,From one founder to another: Principles for good mentorship,from-one-founder-to-another-principles-for-good-mentorship,https://bfaglobal.com/?p=217363,,,,,
217401,217401,FinnSalud y el COVID-19: Cambio a modo emergencia,finnsalud-y-el-covid-19-cambio-a-modo-emergencia,https://bfaglobal.com/?p=217401,,,,,
217442,217442,Our Projects,our-work,https://bfaglobal.com/?page_id=217442,,,,,
217522,217522,Venture capital investors who support their portcos can outperform in this crisis,venture-capital-investors-who-support-their-portcos-can-outperform-in-this-crisis,https://bfaglobal.com/?p=217522,,,,,
217591,217591,Home,sample-page,https://bfaglobal.emotionstudios.rocks/?page_id=2,,,,,
217594,217594,Finnsalud,finnsalud,https://bfaglobal.emotionstudios.rocks/?page_id=217016,,,,,
217595,217595,Our insights,insights,https://bfaglobal.emotionstudios.rocks/?page_id=217022,,,,,
217596,217596,Catalyst Fund Insights,insights,https://bfaglobal.emotionstudios.rocks/?page_id=217024,,,,,
217598,217598,Our team,our-team,https://bfaglobal.emotionstudios.rocks/?page_id=217059,,,,,
217599,217599,Our Offices,our-offices,https://bfaglobal.emotionstudios.rocks/?page_id=217061,,,,,
217614,217614,Research and Advice,research-and-advice,https://bfaglobal.emotionstudios.rocks/?page_id=217351,,,,,
217615,217615,Financial Inclusion on Business Runways (FIBR),fibr,https://bfaglobal.emotionstudios.rocks/?page_id=217461,,,,,
217726,217726,Hustlers: Entrepreneurs whose success we can bank on!,hustlers-entrepreneurs-whose-success-we-can-bank-on,https://bfaglobal.com/?p=217726,,,,,
217825,217825,Pulse surveys with shopkeepers across Mexico during COVID-19,pulse-surveys-with-shopkeepers-across-mexico-covid-19,https://bfaglobal.com/?p=217825,,,,,
218118,218118,What we do,what-we-do,https://bfaglobal.com/?page_id=218118,,,,,
218134,218134,Research and advisory,research-advise,https://bfaglobal.com/?page_id=218134,,,,,
218157,218157,Digital innovation,digital-innovation,https://bfaglobal.com/?page_id=218157,,,,,
218163,218163,Venture acceleration + impact investing,venture-acceleration-impact-investing,https://bfaglobal.com/?page_id=218163,,,,,
218177,218177,Our expertise,our-expertise,https://bfaglobal.com/?page_id=218177,,,,,
218318,218318,Financial health,financial-health,https://bfaglobal.com/?page_id=218318,,,,,
218341,218341,Digital finance,digital-finance,https://bfaglobal.com/?page_id=218341,,,,,
218348,218348,Digital commerce + MSEs,digital-commerce-mses,https://bfaglobal.com/?page_id=218348,,,,,
218350,218350,Climate resilience,climate-resilience,https://bfaglobal.com/?page_id=218350,,,,,
218353,218353,Policy and regulation,policy-and-regulation,https://bfaglobal.com/?page_id=218353,,,,,
218355,218355,Inclusive tech,inclusive-tech,https://bfaglobal.com/?page_id=218355,,,,,
218421,218421,Careers,careers,https://bfaglobal.com/?page_id=218421,,,,,
218486,218486,Our Team,our-team,https://bfaglobal.com/?page_id=218486,,,,,
218559,218559,Ecosystem acceleration,ecosystem-acceleration,https://bfaglobal.com/?page_id=218559,,,,,
218578,218578,Circle of Investors,circle-of-investors,https://bfaglobal.com/?page_id=218578,,,,,
218709,218709,Portfolio,portfolio,https://bfaglobal.com/?page_id=218709,,,,,
218744,218744,Startup toolkits,tech-startup-toolkits,https://bfaglobal.com/?page_id=218744,,,,,
218766,218766,Contact Us,contact-us,https://bfaglobal.com/?page_id=218766,,,,,
218896,218896,About FinnSalud 3.0,about-fs,https://bfaglobal.com/?page_id=218896,,,,,
218918,218918,Our team FinnSalud,our-team-fs,https://bfaglobal.com/?page_id=218918,,,,,
219064,219064,Tools for Institutions,for-institutions-overview,https://bfaglobal.com/?page_id=219064,,,,,
219086,219086,Tools for Institutions,tools-for-institutions,https://bfaglobal.com/?page_id=219086,,,,,
219116,219116,Webinars and Presentations,webinars-and-presentations,https://bfaglobal.com/?page_id=219116,,,,,
219142,219142,Contact FinnSalud,contact-us_fs,https://bfaglobal.com/?page_id=219142,,,,,
219642,219642,Innovation in finance video series,innovation-in-finance,https://bfaglobal.com/?page_id=219642,,,,,
219675,219675,Download: Financial Health Brief,financial-health-report-download,https://bfaglobal.com/?page_id=219675,,,,,
220204,220204,Videos tutoriales: Modelo de pruebas de estrés,videos-tutoriales-modelo-de-pruebas-de-estres,https://bfaglobal.com/?p=220204,,,,,
220262,220262,¿Cómo está afectando el Covid-19 la salud financiera de las microempresas mexicanas?,covid-19-y-las-microempresas-mexicanas,https://bfaglobal.com/?p=220262,,,,,
220469,220469,Download: Essential Services Brief,download-essential-services,https://bfaglobal.com/?page_id=220469,,,,,
220479,220479,Download: Fintech in the Digital Economy Brief,download-digital-economy,https://bfaglobal.com/?page_id=220479,,,,,
221047,221047,Webinar y presentación: FinnSalud ante el COVID-19: Hallazgos e iniciativas para enfrentar la crisis,hallazgos-e-iniciativas-para-enfrentar-la-crisis,https://bfaglobal.com/?p=217566,,,,,
221049,221049,Meet the newest members of the Catalyst Fund Circle of Investors,meet-the-newest-members-of-the-catalyst-fund-circle-of-investors,https://bfaglobal.com/?p=217591,,,,,
221050,221050,Videos tutoriales: Modelo de pruebas de estrés,videos-tutoriales-modelo-de-pruebas-de-estres-2,https://bfaglobal.com/?p=217610,,,,,
221052,221052,"Taking action against violence, injustice and oppression at a global level",taking-action-against-violence-injustice-and-oppression-at-a-global-level,https://bfaglobal.com/?p=217670,,,,,
221054,221054,4 cross-selling strategies for fintech startups,4-cross-selling-strategies-for-fintech-startups,https://bfaglobal.com/?p=217760,,,,,
221055,221055,Catalyst Fund toolkit helps startups get AI ready,catalyst-funds-toolkit-helps-startups-get-ai-ready,https://bfaglobal.com/?p=217778,,,,,
221060,221060,Our projects,projects,https://bfaglobal.com/?page_id=221060,,,,,
221498,221498,Opportunities,opportunities,https://bfaglobal.com/?page_id=221498,,,,,
221597,221597,COVID-19 impact,covid-19-impact,https://bfaglobal.com/?page_id=221597,,,,,
221678,221678,Briefs: Innovation in inclusive fintech,learning-theses,https://bfaglobal.com/?page_id=221678,,,,,
221810,221810,Financial Diaries Projects,financial-diaries-projects,https://bfaglobal.com/?page_id=221810,,,,,
221881,221881,Every action counts: Making financial services available to refugees,every-action-counts-making-financial-services-available-to-refugees,https://bfaglobal.com/?p=221881,,,,,
221901,221901,From Ideas to Field Tests in 4 Days: A Design Sprint for Refugee-Centered Financial Services,from-ideas-to-field-tests-in-4-days-a-design-sprint-for-refugee-centered-financial-services,https://bfaglobal.com/?p=221901,,,,,
221944,221944,Financial Inclusion for Refugees: Laying the Foundation for a Business Case for Financial Industry Players in Uganda,financial-inclusion-for-refugees-laying-the-foundation-for-a-business-case-for-financial-industry-players-in-uganda,https://bfaglobal.com/?p=221944,,,,,
221971,221971,Kenya COVID-19 Diaries,kenya-covid-19-diaries,https://bfaglobal.com/?page_id=221971,,,,,
222023,222023,U.S. Financial Diaries,u-s-financial-diaries,https://bfaglobal.com/?page_id=222023,,,,,
222152,222152,Press Kit BFAGlobal,press-kit,https://bfaglobal.com/?page_id=222152,,,,,
222176,222176,Press Kit Catalyst Fund,press-kit-catalyst-fund,https://bfaglobal.com/?page_id=222176,,,,,
222431,222431,Opportunities- Talent Program,opportunities-talent-program,https://bfaglobal.com/?page_id=222431,,,,,
222531,222531,Finnsalud ES,finnsalud-es,https://bfaglobal.com/?page_id=222531,,,,,
222575,222575,FIBR MSME,fibr-msme,https://bfaglobal.com/?page_id=222575,,,,,
222576,222576,FIBR PAYGO,fibr-paygo,https://bfaglobal.com/?page_id=222576,,,,,
222600,222600,Acerca de FinnSalud 3.0,about-fs-es,https://bfaglobal.com/?page_id=222600,,,,,
222609,222609,Our Team FS_ES,our-team-fs,https://bfaglobal.com/?page_id=222609,,,,,
222612,222612,Contact Us_FS_ES,contact-us_fs_es,https://bfaglobal.com/?page_id=222612,,,,,
222621,222621,Herramientas para Instituciones,for-cooperatives-overview-es,https://bfaglobal.com/?page_id=222621,,,,,
222630,222630,Tools for Cooperatives - ES,tools-for-cooperatives-es,https://bfaglobal.com/?page_id=222630,,,,,
222633,222633,Webinars and Presentations - ES,webinars-and-presentations-es,https://bfaglobal.com/?page_id=222633,,,,,
222718,222718,Insights - ES,insights-es,https://bfaglobal.com/?page_id=222718,,,,,
222789,222789,Snapshot of financial health during peak COVID-19,snapshot-of-financial-health-during-peak-covid-19,https://bfaglobal.com/?p=222789,,,,,
222991,222991,"Meet Graviti, providing underserved Mexicans with access to essential utilities via PayGo technology",meet-graviti-providing-underserved-mexicans-with-access-to-essential-utilities-via-paygo-technology,https://bfaglobal.com/?p=222991,,,,,
223002,223002,Video: what is Catalyst Fund?,what-is-catalyst-fund,https://bfaglobal.com/?p=223002,,,,,
223087,223087,Press release: Catalyst Fund announces seventh cohort of inclusive fintech startups,press-release-catalyst-fund-announces-seventh-cohort-of-inclusive-fintech-startups,https://bfaglobal.com/?p=223087,,,,,
223093,223093,iWorker Quiz #1 - What type of work?,iworker-quiz-1-what-type-of-work,https://bfaglobal.com/?page_id=223093,,,,,
223109,223109,iWorker Quiz #2 - Formal or Informal?,iworker-quiz-2-formal-or-informal,https://bfaglobal.com/?page_id=223109,,,,,
223114,223114,iWorker Quiz #3 - Why do iWork?,iworker-quiz-3-why-do-iwork,https://bfaglobal.com/?page_id=223114,,,,,
223233,223233,Financial Health Innovations in Vietnam (VietFHI),vietfhi-informed-consent-jun2020,https://bfaglobal.com/?p=223233,,,,,
223250,223250,Financial health of the customers of selected inclusive fintech startups at the time of the global COVID-19 pandemic,if50-informed-consent-jun2020,https://bfaglobal.com/?p=223250,,,,,
223261,223261,Information for Study Participants,information-for-study-participants,https://bfaglobal.com/?page_id=223261,,,,,
223677,223677,The ultimate startup dashboard: 7 charts and startup metrics for founders to live by,the-ultimate-startup-dashboard-7-charts-and-startup-metrics-for-founders-to-live-by,https://bfaglobal.com/?p=223677,,,,,
223711,223711,Is your fintech startup still using Google Sheets?,is-your-fintech-startup-still-using-google-sheets,https://bfaglobal.com/?p=223711,,,,,
223722,223722,SaaS startup Kwara is helping SACCOs deliver during COVID-19,saas-startup-kwara-is-helping-saccos-deliver-during-covid-19,https://bfaglobal.com/?p=223722,,,,,
223751,223751,The RegTech for Regulators Accelerator (R2A),r2a,https://bfaglobal.com/?page_id=223751,,,,,
223920,223920,R²A Podcast: Bringing New Technologies to Financial Authorities,r%c2%b2a-podcast-bringing-new-technologies-to-financial-authorities,https://bfaglobal.com/?p=223920,,,,,
224092,224092,Regulators Accelerator (R2A) - Vendor Database,regulators-accelerator-r2a-vendor-database,https://bfaglobal.com/?page_id=224092,,,,,
224099,224099,Regulators Accelerator (R2A) - Tracker Database,regulators-accelerator-r2a-tracker-database,https://bfaglobal.com/?page_id=224099,,,,,
224174,224174,"The glass ceiling, even at home: How a report on poverty in Nigeria reveals an enduring gender gap in household headship",the-enduring-gender-gap-in-nigerian-household-headship,https://bfaglobal.com/?p=224174,,,,,
224325,224325,Infographic: Financial Inclusion for Refugees (FI4R) Results of baseline survey,infographic-financial-inclusion-for-refugees-fi4r-results-of-baseline-survey,https://bfaglobal.com/?p=224325,,,,,
224360,224360,Respondent Profile 2: Extreme savings and thrift,respondent-profile-2-extreme-savings-and-thrift,https://bfaglobal.com/?p=224360,,,,,
224373,224373,Estirando El Gasto (English),estirando-el-gasto-english,https://bfaglobal.com/?p=224373,,,,,
224375,224375,El Niágara en Bicicleta (English),el-niagara-en-bicicleta-english,https://bfaglobal.com/?p=224375,,,,,
224389,224389,The Financial Diaries: Investigating the Financial Lives of the Poor in South Africa,the-financial-diaries-investigating-the-financial-lives-of-the-poor-in-south-africa,https://bfaglobal.com/?p=224389,,,,,
224398,224398,South African Financial Diaries and the Mzansi Initiative: Five Years Later,south-african-financial-diaries-and-the-mzansi-initiative-five-years-later,https://bfaglobal.com/?p=224398,,,,,
224489,224489,"Conoce a Graviti, una startup mexicana que está utilizando métodos de PAYGo para llevar servicios esenciales a mexicanos subatendidos",conoce-a-graviti-una-startup-mexicana-que-esta-utilizando-metodos-de-paygo-para-llevar-servicios-esenciales-a-mexicanos-subatendidos,https://bfaglobal.com/?p=224489,,,,,
224502,224502,Imagining Post-COVID recovery,imagining-post-covid-recovery,https://bfaglobal.com/?p=224502,,,,,
224509,224509,Back to an empty market,back-to-an-empty-market,https://bfaglobal.com/?p=224509,,,,,
224511,224511,Economic prospects for Kenya in the context of the COVID-19 crisis,economic-prospects-for-kenya-in-the-context-of-the-covid-19-crisis,https://bfaglobal.com/?p=224511,,,,,
224529,224529,Fintech In Focus,fintech-in-focus,https://bfaglobal.com/?page_id=224529,,,,,
224709,224709,Rapid tech due diligence: How Catalyst Fund assesses a startup’s tech,rapid-tech-due-diligence,https://bfaglobal.com/?p=224709,,,,,
224781,224781,Inclusive tech: Overcoming barriers to scale in emerging markets,dit-report-inclusive-tech,https://bfaglobal.com/?page_id=224781,,,,,
225195,225195,"Let’s Be Real: The Informal Sector and the Gig Economy are the Future, and the Present, of Work in Africa",lets-be-real-the-informal-sector-and-the-gig-economy-are-the-future-and-the-present-of-work-in-africa-2,https://bfaglobal.com/?p=225195,,,,,
225552,225552,Survey instrument: COVID-19 and the finances of low-income populations Wave 2,survey-instrument-covid-19-and-the-finances-of-low-income-populations-wave-2,https://bfaglobal.com/?page_id=225552,,,,,
225699,225699,Survey instrument: COVID-19 and the finances of low-income populations Wave 3,survey-instrument-covid-19-and-the-finances-of-low-income-populations-wave-3,https://bfaglobal.com/?page_id=225699,,,,,
225701,225701,"Survey instrument: COVID-19 and the finances of small businesses, Wave 3",survey-instrument-covid-19-and-the-finances-of-small-businesses-wave-3,https://bfaglobal.com/?page_id=225701,,,,,
226116,226116,iWorker Project,iworker-project,https://bfaglobal.com/?page_id=226116,,,,,
226238,226238,iWorker Projection Tool,iworker-projection-tool,https://bfaglobal.com/?page_id=226238,,,,,
226504,226504,Zambian micro- and small enterprises during COVID-19: Wave One Findings,zambia-msmes-during-covid-19,https://bfaglobal.com/?p=226504,,,,,
226664,226664,AI Readiness Toolkit,ai-readiness-toolkit,https://bfaglobal.com/?page_id=226664,,,,,
227554,227554,Recovtech,recovtech,https://bfaglobal.com/?page_id=227554,,,,,
227668,227668,People-centric profitability: how does inclusiveness impact profitability for providers?,people-centric-profitability-how-does-inclusiveness-impact-profitability-for-providers,https://bfaglobal.com/?p=227668,,,,,
227708,227708,How does inclusiveness translate to usage of transaction products? Comparing apples to oranges,how-does-inclusiveness-translate-to-usage-of-transaction-products-comparing-apples-to-oranges,https://bfaglobal.com/?p=227708,,,,,
227714,227714,How can banks identify and quantitatively validate principal components of inclusiveness and determine which matter most within a given market?,how-can-banks-identify-and-quantitatively-validate-principal-components-of-inclusiveness-and-determine-which-matter-most-within-a-given-market,https://bfaglobal.com/?p=227714,,,,,
227727,227727,"Transaction product mystery shopping in Kenya, Nigeria and South Africa: What are the unexpected barriers and experiences customers might face?",mystery-shopping-in-kenya-and-south-africa-what-you-need-to-know-about-transaction-products,https://bfaglobal.com/?p=227727,,,,,
227982,227982,Home test,home-test,https://bfaglobal.com/?page_id=227982,,,,,
227995,227995,3 steps to remedy poor product activation,3-steps-to-remedy-poor-product-activation,https://bfaglobal.com/?p=227995,,,,,
228098,228098,Road to recovery: Fintech innovations for the township economy,fintech-township-economy,https://bfaglobal.com/?page_id=228098,,,,,
228326,228326,Risk Diagnostic,risk-diagnostic,https://bfaglobal.com/?page_id=228326,,,,,
228704,228704,Inclusive Digital Commerce,inclusive-digital-commerce,https://bfaglobal.com/?page_id=228704,,,,,
228742,228742,Inclusive Fintech,inclusive-fintech,https://bfaglobal.com/?page_id=228742,,,,,
228757,228757,Our Story,about,https://bfaglobal.com/?page_id=228757,,,,,
228770,228770,Our model,our-model,https://bfaglobal.com/?page_id=228770,,,,,
228785,228785,Circle of Corporate Innovators,circle-of-corporate-innovators,https://bfaglobal.com/?page_id=228785,,,,,
228803,228803,Catalyst Fund,catalyst-fund,https://bfaglobal.com/?page_id=228803,,,,,
228821,228821,Catalyst Fund partner programs,catalyst-fund-programs,https://bfaglobal.com/?page_id=228821,,,,,
228934,228934,Program Launch: Catalyst Fund Inclusive Digital Commerce Accelerator,idc-launch,https://bfaglobal.com/?page_id=228934,,,,,
228952,228952,Youth Employment Digital Center Franchise,youth-employment-digital-center-franchise,https://bfaglobal.com/?page_id=228952,,,,,
228955,228955,Competition & Interoperability in Digital Financial Services,competition-interoperability-in-digital-financial-services,https://bfaglobal.com/?page_id=228955,,,,,
228966,228966,CHARGE Phase 2,charge-phase-2,https://bfaglobal.com/?page_id=228966,,,,,
229638,229638,Press Release: Announcing the $4.3M Catalyst Fund Inclusive Digital Commerce Accelerator in Ghana to improve the financial resilience of informal MSEs,press-release-announcing-the-4-3m-catalyst-fund-inclusive-digital-commerce-accelerator-in-ghana-to-improve-the-financial-resilience-of-informal-mses,https://bfaglobal.com/?p=229638,,,,,
229878,229878,Post-COVID prognosis for gig workers in China: slow and steady improvement,post-covid-prognosis-for-gig-workers-in-china-slow-and-steady-improvement,https://bfaglobal.com/?p=229878,,,,,
229936,229936,Brief: What does effective acceleration look like for inclusive tech startups?,brief-what-does-effective-acceleration-look-like-for-inclusive-tech-startups,https://bfaglobal.com/?p=229936,,,,,
229945,229945,NeoCo-ops as the next disruptors in the financial sector? A thought experiment,neoco-ops-as-the-next-disruptors-in-the-financial-sector-a-thought-experiment,https://bfaglobal.com/?p=229945,,,,,
230453,230453,Fintech accelerator programs find new opportunities in adapting to COVID-19,fintech-accelerator-programs-adapt-covid19,https://bfaglobal.com/?p=230453,,,,,
231155,231155,Beyond financial inclusion: Measuring and improving financial health outcomes in México,beyond-financial-inclusion-measuring-and-improving-financial-health-outcomes-in-mexico,https://bfaglobal.com/?p=231155,,,,,
231268,231268,How fintech startups should pursue B2B partnerships,fintech-startups-b2b-partnerships,https://bfaglobal.com/?p=231268,,,,,
231278,231278,"A creative approach to startup financing: Graviti combines grant, debt and equity investment, linked to impact outcomes",a-creative-approach-to-startup-financing-graviti-combines-grant-debt-equity,https://bfaglobal.com/?p=231278,,,,,
231428,231428,Fintech forests: classifying and comparing fintech ecosystems,fintech-forests-classifying-and-comparing-fintech-ecosystems,https://bfaglobal.com/?p=231428,,,,,
231440,231440,How domestic fintech ecosystems shape the nature of innovation,how-domestic-fintech-ecosystems-shape-the-nature-of-innovation,https://bfaglobal.com/?p=231440,,,,,
231667,231667,¿Las Neo-Cooperativas como los próximos disruptores del sector financiero? Un experimento conceptual,las-neo-cooperativas-como-los-proximos-disruptores-del-sector-financiero-un-experimento-conceptual,https://bfaglobal.com/?p=231667,,,,,
232180,232180,Más allá de la inclusión financiera: Midiendo y mejorando el impacto de la salud financiera en México,mas-alla-de-la-inclusion-financiera-midiendo-y-mejorando-el-impacto-de-la-salud-financiera-en-mexico,https://bfaglobal.com/?p=232180,,,,,
232266,232266,Catalyst Fund 5 Year Anniversary,5-yr-anniversary,https://bfaglobal.com/?page_id=232266,,,,,
232321,232321,"Press Release: MSEs in Ghana to benefit as leading West African investors, and founders join as expert advisors to the Catalyst Fund Inclusive Digital Commerce Accelerator",press-release-mses-in-ghana-to-benefit-as-leading-west-african-investors-and-founders-join-as-expert-advisors-to-the-catalyst-fund-inclusive-digital-commerce-accelerator,https://bfaglobal.com/?p=232321,,,,,
232471,232471,Manage your sales pipeline to win as a B2B fintech startup: 3 practical tips,3-tips-win-as-b2b-fintech-startup,https://bfaglobal.com/?p=232471,,,,,
232531,232531,PMF Diagnostic,pmf-diagnostic,https://bfaglobal.com/?page_id=232531,,,,,
232550,232550,Assessing Product-Market Fit,assessing-product-market-fit,https://bfaglobal.com/?page_id=232550,,,,,
232721,232721,"Case study: FarMart incorporates Metabase, discovers insights to improve retention",case-study-farmart-incorporates-metabase-discovers-insights-to-improve-retention,https://bfaglobal.com/?page_id=232721,,,,,
232727,232727,"Case study: Destacame experiments to improve credit approval rates, debt collections, and credit scores",case-study-destacame-experimentation-to-improve-credit-approval-rates-debt-collections-and-credit-scores,https://bfaglobal.com/?page_id=232727,,,,,
232729,232729,Case study: Nomanini experiments with unit economics for a more economically viable device,case-study-nomanini,https://bfaglobal.com/?page_id=232729,,,,,
232777,232777,Behind the macro-level statistics: The role of resilience in informing financial health in Mexico,behind-the-macro-level-statistics-the-role-of-resilience-in-informing-financial-health-in-mexico,https://bfaglobal.com/?p=232777,,,,,
232839,232839,Case study: Mexican PAYGo provider Graviti harnesses user research to craft messaging strategy,case-study-mexican-paygo-provider-graviti-harnesses-user-research-craft-messaging-strategy,https://bfaglobal.com/?page_id=232839,,,,,
232842,232842,Case study: Worldcover,case-study-worldcover,https://bfaglobal.com/?page_id=232842,,,,,
232845,232845,Case study: Cowrywise uses simple experiments to improve referral rates,case-study-cowrywise,https://bfaglobal.com/?page_id=232845,,,,,
234472,234472,Fintech regulation,fintech-regulation,https://bfaglobal.com/?page_id=234472,,,,,
234922,234922,How 3 insurtech models work for low-income people,insurtech-models-for-underserved-people,https://bfaglobal.com/?p=234922,,,,,
235096,235096,How are things now? Summary of September/October COVID diaries findings,how-are-things-now-summary-of-september-october-covid-diaries-findings,https://bfaglobal.com/?p=235096,,,,,
235097,235097,A bridge too far? Paying for school in an economic crisis,a-bridge-too-far-paying-for-school-in-an-economic-crisis,https://bfaglobal.com/?p=235097,,,,,
235100,235100,Debts in distress: how ordinary people are finding the liquidity they need to survive COVID,debts-in-distress-how-ordinary-people-are-finding-the-liquidity-they-need-to-survive-covid,https://bfaglobal.com/?p=235100,,,,,
235232,235232,"Internships help startups de-risk potential hires, and provide junior talent with valuable work experience",internships-help-startups-de-risk-potential-hires-and-provide-junior-talent-with-valuable-work-experience,https://bfaglobal.com/?p=235232,,,,,
235592,235592,Press Release: BFA Global and J.P. Morgan collaboration set to transform spaza shop industry in South Africa’s townships,press-release-bfa-global-and-j-p-morgan-collaboration-set-to-transform-spaza-shop-industry-in-south-africas-townships,https://bfaglobal.com/?p=235592,,,,,
235610,235610,South Africa Digital Spazas,south-africa-digital-spazas,https://bfaglobal.com/?page_id=235610,,,,,
235618,235618,"Brief: Opportunities for innovation in digital commerce, Ghana",brief-opportunities-for-innovation-in-digital-commerce-ghana,https://bfaglobal.com/?page_id=235618,,,,,
235932,235932,Digital commerce in Ghana: opportunities focused on innovation for micro and small enterprises (MSEs),digital-commerce-in-ghana-opportunities-focused-on-innovation-for-micro-and-small-enterprises-mses,https://bfaglobal.com/?p=235932,,,,,
235944,235944,Catalyst Fund turns 5,catalyst-fund-turns-5,https://bfaglobal.com/?p=235944,,,,,
235985,235985,iHuzo - Accelerating growth of MSE through expanding e-commerce in Rwanda,ihuzo-accelerating-growth-of-mse-through-expanding-e-commerce-in-rwanda,https://bfaglobal.com/?page_id=235985,,,,,
235986,235986,Digital onboarding of women producer collectives - Rural livelihoods,digital-onboarding-of-women-producer-collectives-rural-livelihoods,https://bfaglobal.com/?page_id=235986,,,,,
236018,236018,"Why we invested: Kandua is an online marketplace for skilled gig workers that offers tailored, embedded financial services",why-we-invested-kandua-online-marketplace-gig-workers,https://bfaglobal.com/?p=236018,,,,,
236094,236094,Why we invested: Power brings holistic financial wellness to employees and gig workers in Kenya,why-we-invested-power-financial-wellness-gig-workers-kenya,https://bfaglobal.com/?p=236094,,,,,
236694,236694,AI Readiness Toolkit,ai-readiness-toolkit-start,https://bfaglobal.com/?page_id=236694,,,,,
236722,236722,Digital Spazas: digitizing and connecting informal spaza shops in South Africa’s townships,digital-spazas-digitizing-and-connecting-informal-spaza-shops-in-south-africas-townships,https://bfaglobal.com/?page_id=236722,,,,,
239509,239509,Webinar: How might we accelerate the growth of MSEs via innovation in digital commerce?,webinar-how-might-we-accelerate-the-growth-of-mses-via-innovation-in-digital-commerce,https://bfaglobal.com/?page_id=239509,,,,,
239646,239646,From analog to digitized: Future-proofing financial cooperatives in Mexico,from-analog-to-digitized-future-proofing-financial-cooperatives-in-mexico,https://bfaglobal.com/?p=239646,,,,,
239805,239805,Digital marketing for fintech startups: 5 steps and 4 guides for a successful launch,digital-marketing-for-fintech-startups-5-steps-and-4-guides,https://bfaglobal.com/?p=239805,,,,,
240406,240406,Briter + Catalyst Fund State of the Fintech Industry Report,briter-catalyst-fund-state-of-the-fintech-industry-report,https://bfaglobal.com/?page_id=240406,,,,,
240736,240736,The State of Fintech in Emerging Markets Report,the-state-of-fintech-in-emerging-markets-report,https://bfaglobal.com/?p=240736,,,,,
242779,242779,3 tips to help startup founders decrease time spent fundraising,3-tips-to-help-startup-founders-decrease-time-spent-fundraising,https://bfaglobal.com/?p=242779,,,,,
243435,243435,Financial health in Mexico: A new tool for measurement,financial-health-in-mexico-a-new-tool-for-measurement,https://bfaglobal.com/?p=243435,,,,,
243907,243907,Investor guide to remote due diligence for inclusive fintech startups,investor-guide-to-remote-due-diligence-for-inclusive-fintech-startups,https://bfaglobal.com/?p=243907,,,,,
244350,244350,Info session + networking event: Catalyst Fund Inclusive Digital Commerce,info-session-networking-event-catalyst-fund-inclusive-digital-commerce,https://bfaglobal.com/?page_id=244350,,,,,
245060,245060,Catalyst Fund announces Circle of Corporate Innovators,catalyst-fund-announces-circle-of-corporate-innovators,https://bfaglobal.com/?p=245060,,,,,
245708,245708,Catalyzing an Ecosystem for Digital Finance for Climate Resilience,digital-finance-for-climate-resilience,https://bfaglobal.com/?p=245708,,,,,
246012,246012,Digital Commerce Database: Ghana,digital-commerce-database-ghana,https://bfaglobal.com/?page_id=246012,,,,,
246535,246535,Digital Commerce Database: Ghana,digital-commerce-database-ghana,https://bfaglobal.com/?p=246535,,,,,
246587,246587,Regulator Deck coming soon,regulator-deck-coming-soon,https://bfaglobal.com/?page_id=246587,,,,,
246643,246643,Digital Finance for Climate Resilience at London Climate Week 2021,catalyzing-an-ecosystem-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=246643,,,,,
246790,246790,July 2021: Recovtech project progress note,july-2021-recovtech-project-progress-note,https://bfaglobal.com/?page_id=246790,,,,,
246899,246899,"Why we invested: KudiGO, bringing e-commerce opportunities to small businesses in Ghana",why-we-invested-kudigo-bringing-e-commerce-opportunities-to-small-businesses-in-ghana,https://bfaglobal.com/?p=246899,,,,,
247028,247028,Future-proofing incumbents,future-proofing-incumbents,https://bfaglobal.com/?page_id=247028,,,,,
